actor_name;supply;gain;highest;actor_name;supply;gain;highest;supply;move;y;demand;supply;move;y;demand;dp;dq;nbs_0;nbs_1;nbs_0;nbs_1
CU;zorg;0.1728166194354023460774773478;False;PVV;hypotheek;0.1728166194354023460774773478;False;30;5.81029839770479238521372567;35.81029839770479238521372567;55;0;2.750866853292495173614099576;2.750866853292495173614099576;100;0.2677643005339405690347882115;0.2677643005339405690347882115;53.88523134505072180041496943;55.03734214128673744093148508;50.84091350762240100618851816;51.99302430385841664670503381
VVD;vreemd;0.6010073126001256760275737175;False;GL;hypotheek;0.157795243040581101290342758;False;80;-12.50557529861918358287910756;67.49442470138081641712089244;0;80;-80;0;0;1.453775250910106731083715203567408025264739990234375;1.5601583515289514370039114510291256010532379150390625;45.20102140284642840033867341;43.64086305131747696333476195;50.84091350762240100618851816;45.58641505157001681976231009
VVD;vreemd;0.4058333904746171394428699837;False;D66;hypotheek;0.2117404570084507220428804426;False;80;-10.37178391544821647057716026;69.62821608455178352942283974;20;85;-85;0;0;1.1082208793282510850275457414682023227214813232421875;1.2939528897744427826665969405439682304859161376953125;45.20102140284642840033867341;43.90706851307198561767207649;50.84091350762240100618851816;39.61533079223456640778242322
PvdD;vreemd;0.0377247855775583041957492646;False;VVD;hypotheek;0.0377247855775583041957492647;False;30;50;80;80;0;2.212668476606917340040571168;2.212668476606917340040571168;70;0.4401224984048468822837414209;0.9116823181243256847306072292;45.20102140284642840033867341;46.11270372097075408506928064;50.84091350762240100618851816;51.28103600602724788847225957
VVD;vreemd;0.5923244507983719042698567133;False;CU;hypotheek;0.2213768866714707739262735231;False;80;-12.42311176137057152793457608;67.57688823862942847206542392;25;100;-100;0;0;1.439220709300262246443935509887523949146270751953125;1.5498704460737544597037640414782799780368804931640625;45.20102140284642840033867341;43.65115095677267394063490938;50.84091350762240100618851816;44.61101821466354127660523134
VVD;vreemd;0.5041012593368721539377474981;False;SP;hypotheek;0.2049386907230537957502747304;False;80;-10.79788900693278971894510161;69.20211099306721028105489839;10;90;-90;0;0;1.239639479665274546249520426499657332897186279296875;1.3471124926902773299985938137979246675968170166015625;45.20102140284642840033867341;43.85390891015615107034007958;50.84091350762240100618851816;42.75435920144820271547204068
VVD;vreemd;0.5107239412407611478528224322;False;PvdA;hypotheek;0.0127270147672663425097994150;False;80;-10.16987363912075060348156060;69.83012636087924939651843940;20;75;-75;0;0;1.2053742353502006068310947739519178867340087890625;1.268763164683858857273435205570422112941741943359375;45.20102140284642840033867341;43.93225823816256954306523819;50.84091350762240100618851816;38.48584819136539506390056236
GL;vreemd;0.0710999891543949158467796678;False;PVV;hypotheek;0.3626204182367961825761426548;False;0;14.04643947405922311077045819;14.04643947405922311077045819;100;0;80;80;80;1.1561108825598014337998620248981751501560211181640625;1.1727289388428074889958452331484295427799224853515625;45.20102140284642840033867341;46.37375034168923588933451866;50.84091350762240100618851816;58.62796580245681417502660759
D66;vreemd;0.4384615384615384359179302013;False;PVV;hypotheek;0.4384615384615384359179302013;False;20;13.57279044988565752754194722;33.57279044988565752754194722;100;0;85;85;85;1.4615384615384614530597673365264199674129486083984375;1.4615384615384614530597673365264199674129486083984375;45.20102140284642840033867341;46.66255986438488985339844077;50.84091350762240100618851816;59.11465657088396499807898818
PvdD;vreemd;0.3829065736122167875868550363;False;PVV;hypotheek;0.3829065736122167875868550364;False;30;70;100;100;0;13.11258943228860758822576216;13.11258943228860758822576216;70;1.276355245374055958622850121;1.276355245374055958622850121;45.20102140284642840033867341;46.47737664822048435896152354;50.84091350762240100618851816;52.11726875299645696481136829
