actor_name;supply;gain;highest;actor_name;supply;gain;highest;supply;move;y;demand;supply;move;y;demand;dp;dq;nbs_0;nbs_1;nbs_0;nbs_1
PVV;duur;0.6402455778701496402760540148;False;CU;huur;0.7843435626732997434373828579;False;0;28.07951314882944432871980678;28.07951314882944432871980678;90;50;-50;0;0;1.87712247128509002180862808017991483211517333984375;1.918990688984169690201042612898163497447967529296875;66.61897959562282512767643465;68.53797028460699481787747726;41.61925375546712808571343878;39.01806335300539310755669332
VVD;ontwikkeling;0.7785818689411985737969246198;False;PvdD;ontslag;0.1526917690229623758568777703;False;25;10.47747028223397991124901179;35.47747028223397991124901179;100;30;70;100;100;1.3908668887071915509778818886843509972095489501953125;1.0091374661497856113356874629971571266651153564453125;57.43659631394382899320881274;58.44573378009361460454450022;45.65208526363549625570619116;47.84068363224575830443823759
PVV;belasting;0.7706183840566865228538517837;False;PvdA;hypotheek;0.401963970143048543448571763;False;60;-37.74147680520474010297531087;22.25852319479525989702468913;20;75;-75;0;0;2.0839055265420913798379842774011194705963134765625;1.94640069398557624680279332096688449382781982421875;45.96638508484861009786494991;44.01998439086303385106215659;50.84091350762240100618851816;38.48584819136539506390056236
GL;ontslag;0.678995724799125155435319812;False;PVV;duur;0.7694190654040263144253231074;False;70;-43.93983192017947189197335889;26.06016807982052810802664111;10;0;100;100;100;2.204584580239537405788041724008508026599884033203125;2.358932710714058966772199710248969495296478271484375;45.65208526363549625570619116;43.29315255292143728893399145;66.61897959562282512767643465;73.45311051097370968250140096
SP;Europa;0.7623392004752650330523522367;False;CDA;zorg;0.087359549507373535082166427;False;80;-16.99978066152642609316960373;63.00021933847357390683039627;50;45;55;100;100;1.4706274951338318413007755225407890975475311279296875;1.269513839803750432366769018699415028095245361328125;52.79836663826379391835292534;51.52885279846004348598615634;53.88523134505072180041496943;59.69407543767895490977071194
CDA;Europa;0.760799678764426356991634747;False;PvdD;vreemd;0.2300220993076700692903102663;False;50;11.07468949700917596618975484;61.07468949700917596618975484;70;30;25;55;55;2.950162915839187771638307822286151349544525146484375;1.2616225884238578824891874319291673600673675537109375;52.79836663826379391835292534;54.05998922668765180084211278;45.20102140284642840033867341;45.65686256190859124270397703
CU;bezuinig;0.545103331226739529213887181;False;VVD;ontwikkeling;0.7591830565306016298521285535;False;54.72975676;24.86275747196933918765896551;79.59251423196933918765896551;100;25;45;70;70;1.97104756671338865459119915612973272800445556640625;1.7195578702399523240984535732422955334186553955078125;77.96324294513661255911356687;79.68280081537656488321202044;57.43659631394382899320881274;61.77077095281074959067122758
PVV;belasting;0.7569138710084068577543803258;False;GL;hypotheek;0.5798187411424774673207593876;False;60;-22.42272537814811239954627262;37.57727462185188760045372738;10;80;-80;0;0;1.6981981834078840876145477523095905780792236328125;1.15638316068905933065025237738154828548431396484375;45.96638508484861009786494991;44.81000192415955076721469753;50.84091350762240100618851816;45.58641505157001681976231009
PVV;duur;0.7506564310672664386281383033;False;D66;vreemd;0.3719018723889491506717774879;False;0;24.61859362610800840714975397;24.61859362610800840714975397;90;20;80;100;100;1.4985717876187856223424432755564339458942413330078125;1.682466917926449756492957021691836416721343994140625;66.61897959562282512767643465;68.30144651354927488416939169;45.20102140284642840033867341;53.81554156027374076104938931
CDA;ontslag;0.00;False;SP;vreemd;0.75;False;55;-17.13801724371692374440161071;37.86198275628307625559838929;0;10;45;55;55;1.5;1.5;45.65208526363549625570619116;44.15208526363549625570619116;45.20102140284642840033867341;48.41322923993255136407092149
D66;bezuinig;0.1546008300256160206131994529;False;VVD;ontwikkeling;0.7457352536062957115703397899;False;69.93243243;13.72819509729384099252309177;83.66062752729384099252309177;100;25;45;70;70;1.4725920403898176136436859451350755989551544189453125;1.4830800775135808411420157426618970930576324462890625;77.96324294513661255911356687;79.44632302265019340025558261;57.43659631394382899320881274;61.77077095281074959067122758
