#D;CU;vreemd;25;0.7;0.32183
#D;CU;duur;90;0.8;0.32183
#D;CU;ontslag;40;0.65;0.32183
#D;CU;Europa;75;0.6;0.32183
#D;CU;belasting;55;0.65;0.32183
#D;CU;ontwikkeling;70;0.8;0.32183
#D;CU;bezuinig;54.72975676;0.6;0.32183
#D;CDA;hypotheek;10;0.75;0.442538
#D;CDA;huur;50;0.5;0.442538
#D;CDA;AOW;90;0.7;0.442538
#D;CDA;zorg;45;0.75;0.442538
#D;CDA;vreemd;55;0.6;0.442538
#D;CDA;duur;55;0.4;0.442538
#D;CDA;ontslag;55;0.6;0.442538
#D;CDA;Europa;50;0.8;0.442538
#D;CDA;belasting;100;0.5;0.442538
#D;CDA;ontwikkeling;70;0.85;0.442538
#D;CDA;bezuinig;66.55405405;0.8;0.442538
#D;VVD;hypotheek;0;0.95;0.648979
#D;VVD;huur;100;0.6;0.648979
#D;VVD;AOW;100;0.8;0.648979
#D;VVD;zorg;0;0.9;0.648979
#D;VVD;vreemd;80;0.5;0.648979
#D;VVD;duur;30;0.6;0.648979
#D;VVD;ontslag;100;0.85;0.648979
#D;VVD;Europa;60;0.7;0.648979
#D;VVD;belasting;60;0.9;0.648979
#D;VVD;ontwikkeling;25;0.4;0.648979
#D;VVD;bezuinig;100;0.9;0.648979
#D;SGP;hypotheek;90;0.5;0.271442
#D;SGP;huur;50;0.3;0.271442
#D;SGP;AOW;90;0.6;0.271442
#D;SGP;zorg;60;0.6;0.271442
#D;SGP;vreemd;65;0.5;0.271442
#D;SGP;duur;25;0.45;0.271442
#D;SGP;ontslag;15;0.4;0.271442
#D;SGP;Europa;80;0.7;0.271442
#D;SGP;belasting;60;0.4;0.271442
#D;SGP;ontwikkeling;60;0.7;0.271442
#D;PVV;hypotheek;0;0.65;0.464159
#D;PVV;huur;0;0.75;0.464159
#D;PVV;AOW;0;0.95;0.464159
#D;PVV;zorg;55;0.8;0.464159
#D;PVV;vreemd;100;0.95;0.464159
#D;PVV;duur;0;0.4;0.464159
#D;PVV;ontslag;10;0.7;0.464159
#D;PVV;Europa;100;0.9;0.464159
#D;PVV;belasting;60;0.3;0.464159
#D;PVV;ontwikkeling;0;0.85;0.464159
#D;PVV;bezuinig;63.51351351;0.5;0.464159
